,specialty,links,question,answer
34,Chủ đề nổi bật,https://edoctor.io/hoi-dap/lam-sao-de-khac-phuc-roi-loan-chu-ky-kinh-nguyet,"chào bác sĩ, năm nay cháu 18 tuổi, chu kì kinh nguyệt của cháu mấy tháng gần đây khá sát nhau, một tháng bị 2 lần, có phải là cháu đang bị rối loạn kinh nguyệt rồi không ạ?  bây giờ cháu cần phải uống thuốc gì mới đỡ được ạ","Chào bạn, có thể thấy chu kỳ kinh nguyệt của bạn không đều và mau kinh. Đây là hiện tượng rối loạn kinh nguyệt, không nên chủ quan vì kinh nguyệt là tấm gương phản ánh sức khỏe của người phụ nữ. Bạn nên đi khám phụ khoa để bác sĩ thăm khám, siêu âm, xác định chính xác nguyên nhân và điều trị. Thân mến. "
35,Chủ đề nổi bật,https://edoctor.io/hoi-dap/nhung-yeu-to-anh-huong-den-lan-da-sin-mau-xam-den,,
36,Chủ đề nổi bật,https://edoctor.io/hoi-dap/moi-sinh-em-be-ma-bi-noi-me-day-thi-nen-uong-thuoc-gi,bác sỹ cho e hỏi.e năm nay 28 tuổi.e ms sinh dk hơn 2 tháng.từ lúc sau sinh e cứ bị nổi mẩn ngứa mề đay khắp người mãi k khỏi.e có thể dùng thuốc j để khỏi dk ạk.chứ mẩn ngứa dị ứng rất khó chịu ạk,"Chào bạn, nhiều phụ nữ bị chứng mẩn ngứa sau khi sinh, nhất là sinh mổ. Nguyên nhân chủ yếu do thay đổi nội tiết. Theo thời gian sẽ hết dần. Nếu bạn ngứa nhiều nên đi khám chuyên khoa da liễu để bác sĩ kê đơn thuốc phù hợp cho phụ nữ cho con bú. Thân mến. "
37,Chủ đề nổi bật,https://edoctor.io/hoi-dap/be-nho-bi-covid-19-can-bo-sung-vitamin-gi,"Chào bác sĩ!
2 bé Trai nhà cháu đang bị F0 điều trị tại nhà. 1 bé 3 tuổi rưỡi (19kg) và bé 9 tháng (8,6kg). Cháu muốn hỏi bác sĩ cần bổ sung vitamin hay thuốc gì cho đề kháng bé khoẻ ạ??? 
cảm ơn bác sĩ!!","Chào bạn. Covid là do virus gây ra nên chủ yếu là điều trị triệu chứng. Nếu các bạn nhỏ ho , sốt thì dùng thuốc giảm ho, hạ sốt...Cần đảm bảo cho các bé ăn uống bình thường, không bỏ bữa, tắm giặt sạch...Không cần thiết phải bổ sung Vitamin bạn nhé. Thân mến. "
38,Chủ đề nổi bật,https://edoctor.io/hoi-dap/tre-em-bi-sot-ho-khi-bi-covid-19-nen-su-dung-thuoc-gi,"em chào bác sĩ. bé em bị f0, chưa sốt, nếu bé sốt, ho thì em nên cho bé uống thuốc gì ạ? em cám ơn bác sĩ","Chào bạn! Cảm ơn bạn đã gửi câu hỏi đến eDoctor! Nếu bé sốt cao trên 38,5 độ thì bạn dùng hạ sốt của trẻ em theo liều khuyến cáo và miếng dán hạ sốt, cũng như bổ sung đầy đủ dinh dưỡng, nước cho bé. Quan trọng là theo dõi kỹ các triệu chứng như ho nhiều, khó thở để có sự can thiệp y tế kịp thời. Trân trọng"
39,Chủ đề nổi bật,https://edoctor.io/hoi-dap/thuoc-dieu-tri-dau-moi-vai-gay,e 19 tuổi e bị đau cổ sau gáy mỗi khi ngước lên e bị đau e bị mấy tháng nay rồi vì tình hình dịch bệnh nên em không đi khám dc vậy bác sĩ có thuốc kê đơn chữa được căn bệnh đau cổ này không ạ và có thuốc bổ nào  tốt cho vùng cổ gáy không ạ  mong bác sĩ tư vấn giúp e e xin cảm ơn,"Chào bạn, triệu chứng của bạn chủ yếu đau cổ vai gáy do tư thế sinh hoạt thôi, bạn luyện tập các bài giãn cơ cổ hàng ngày để giảm triệu chứng. Ngoài ra bạn nên nằm gối thấp và chườm ấm vùng cổ vai gáy nhé. Nếu chưa đi khám được bạn có thể liên hệ chat với bác sĩ edoctor để được hỗ trợ nha. Chúc bạn nhiều sức khỏe!"
40,Chủ đề nổi bật,https://edoctor.io/hoi-dap/cach-dieu-tri-covid-19-nhanh-khoi,nam 76 tuổi dương tính sat cô vi 2 phát hiện nay 2. ngày qua test nhanh không triệu chứng gì ngoài ho rất nhiều đau rat hông rất khó ngủ Bac sỉ cho biết cách trị f0 tại nhà ,"Chào bác, bác hiện bác có đang điều trị bệnh nền gì không? Nếu hiện tại bác ho đau rát họng nhiều thì bác nên xúc họng tích cực bằng nước muối sinh lý, ngậm đường phèn hoặc chanh đào mật ong là đỡ bác nhé. Chúc bác mau khỏi!"
41,Chủ đề nổi bật,https://edoctor.io/hoi-dap/bi-cang-day-bung-cam-giac-kho-tho-khi-nam-ngua-bung-no-cu-noi-tung-cuc-tung-cuc-la-dau-hieu-benh-gi,"xin chào bác sĩ !! bác sĩ cho e hỏi e thường xuyên bị căng đầy bụng cảm giác khó thở , nhất là khi nằm ngửa bụng nó cứ nổi từng cục từng cục . bác sĩ cho e hỏi như vậy là bị làm sao ạ !! xin cảm ơn bác sĩ ","Chào bạn, bạn bao nhiêu tuổi và trước đó có điều trị bệnh lý gì không? Bạn có buồn nôn, ợ hơi ợ chua gì nữa không? Các triệu chứng của bạn nghĩ đến bạn bị viêm dạ dày trào ngược, bạn nên đến chuyên khoa tiêu hóa khám và điều trị sớm nha. Chúc bạn nhiều sức khỏe!"
42,Chủ đề nổi bật,https://edoctor.io/hoi-dap/hinh-thuc-phat-trien-xuong-o-tre-vi-thanh-nien,"Chào bác sĩ, mình là Nam, năm nay 21 tuổi!
Mình đang thắc mắc việc “chân dài hơn lưng” có phải là vấn để lq đến xương khớp trong độ tuổi phát triển kh vì mình cao 1m8, bố mình cao 1m72 thôi mà khi ngồi xuống so vai thì lưng bố mình còn hơn mình đến vài phân, em gái mình cao 1m6 mà lúc ngồi so lưng lưng mình cũng chỉ nhỉnh hơn em mình 1 chút! Và chân mình cũng rất dài, 107cm!
Nhờ các bác sĩ tư vấn cho mình đấy có phải bệnh lq đến xương khớp trong độ tuổi phát triển kh và có cách nào khắc phục cho phần lưng dài ra kh ạ?( kiểu như thuốc uống, chế độ ăn, hay tập luyện)
Mình cảm ơn ạ!","Chào bạn, chân siêu mẫu Thanh Hằng cò dài 112cm bạn nhé. Việc chân hay lưng dài không ảnh hưởng đến sức khỏe là được cái này do cơ địa từng người thôi bạn nhé. Chúc bạn và gia đình nhiều sức khỏe!"
43,Chủ đề nổi bật,https://edoctor.io/hoi-dap/be-2t-f0-co-kha-nang-lay-cho-nguoi-lon-khong,,
44,Chủ đề nổi bật,https://edoctor.io/hoi-dap/co-nen-tap-the-duc-khi-dang-mac-covid-19-khong,,
45,Chủ đề nổi bật,https://edoctor.io/hoi-dap/nguyen-nhan-moi-sang-ngu-day-deu-bi-chay-mau-o-vom-hong,tôi 64 tuổi mỗi sáng thức dậy tôi thường bị cháy máu ở vòm họng xin hỏi nguyên nhân gì ,"Chào anh, năm nay anh bao nhiêu tuổi và trước giờ có điều trị bệnh lý gì như tăng huyết áp, đái tháo đường hay bệnh lý về máu không? Anh nên đến ngay chuyên khoa tai mũi họng để soi họng và kiểm tra tìm nguyên nhân chảy máu nhé. Chúc anh nhiều sức khoẻ!"
46,Chủ đề nổi bật,https://edoctor.io/hoi-dap/mau-sac-kinh-nguyet-phan-anh-suc-khoe-ban-nhu-the-nao,"chào bác sĩ, bác sĩ cho e hỏi là máu kinh như như nào bình thường ạ. tại tháng này e ra máu màu hơi sẫm ạ, với lại lên làm gì để máu kinh ra màu đỏ hơn ak","Chào bạn. Thông thường trong chu kỳ kinh nguyệt người phụ nữ sẽ tiết ra máu ở trạng thái lỏng và có màu đỏ sẫm, kéo dài từ 3 – 7 ngày. Trường hợp của bạn máu màu hơi sẫm hơn thì nên theo dõi thêm, uống nhiều nước, vận động nhẹ nhàng. Tuy nhiên, nếu như bạn thấy máu kinh có màu đen hoặc là đen nâu kéo dài kèm theo mùi hôi khó chịu thì bạn nên đi khám.  Thân mến. "
47,Chủ đề nổi bật,https://edoctor.io/hoi-dap/da-tay-bi-kho-sau-khi-sinh-em-be-lam-sao-de-khac-phuc,,
48,Chủ đề nổi bật,https://edoctor.io/hoi-dap/chay-mau-o-vom-hong-khi-ho-manh-la-do-dau,tôi 64 tuổi hiện bị chảy máu ở vòm họng việc chảy máu chỉ chảy khi huyết áp cao  hoac ho mạnh,"Chào bác ạ, bác nên kiểm soát tốt huyết áp dưới 130/80mmHg nha. Nếu bác kiểm soát không tốt huyết áp thì có thể xuất huyết não hoặc nhồi máu não nha bác. Chúc bác nhiều sức khoẻ!"
49,Chủ đề nổi bật,https://edoctor.io/hoi-dap/xung-quanh-mieng-bi-vang-la-dau-hieu-cua-benh-gi,"Nữ 17 tuổi da mặt bị vàng xung quanh vùng miệng , bị gần 1 năm hiện tại bây giờ bị vàng da xung quanh vùng miệng hiện rõ hơn khi ra ngoài trời  , chưa đi khám ở đâu","Chào bạn, hiện không có hình ảnh, rất khó để mình tư vấn cụ thể cho bạn. Bạn nên đến chuyên khoa Da liễu để kiểm tra sớm nhé. Chúc bạn nhiều sức khoẻ!"
50,Chủ đề nổi bật,https://edoctor.io/hoi-dap/co-nen-di-kham-khi-tai-bi-nhuc-va-buot-khong,"Xin chào Bác sỹ! xin cho tôi hỏi năm nay tôi  52 tuổi.  chiều qua sau khi tắm gội xong, tôi thấy tai trái của tôi rất buốt và nhức. người nhà có nhìn và soi bằng đèn bin thì  kg thấy gì.  sang ngày hôm sau vẫn còn rất nhức, nhức sâu bên trong. tôi ấn phía sau mang tai thấy đau hơn so với phía trước. ( từ trước giờ lâu lâu tôi chỉ đau tai phải) có đi khám và nội soi và cả chụp MRI,  xin hỏi BS tôi bị tai hay não ( tôi ráy tai khô). xin cảm ơn!","Chào chú, cảm ơn chú đã gửi câu hỏi đến eDoctor! Về vấn đề của chú thì chú nên đi khám chuyên khoa tai - mũi - họng, vì có thể chú có triệu chứng giống của viêm tai giữa hoặc viêm tai xương chũm, cần khám xét cẩn thận. Trân trọng!"
51,Chủ đề nổi bật,https://edoctor.io/hoi-dap/dia-chi-kham-mat-uy-tin-tai-tphcm,ở Sài Gòn. minh đi khám mắt ở bệnh viện nào là tốt nhất thưa bs.xin bs tư van dum ạ,Chào bạn. Tại thành phố Hồ Chí Minh bạn có thể đến bệnh viện mắt thành phố có đủ các chuyên khoa sâu về mắt và nhiều máy móc thiết bị để thăm khám kiểm tra mắt nhé. Thân mến. 
52,Chủ đề nổi bật,https://edoctor.io/hoi-dap/diem-danh-nhung-benh-dan-den-dau-nua-dau-nhuc-mat,đau nửa đầu sau gáy kèm nhức mắt e bị thường xuyên ạ bác sĩ cho e hỏi nên uống thuốc nào uống lâu dài để điều trị dứt điểm k ạ chứ e khám bác sĩ cho thuốc về rồi uống đỡ dc vài bữa sau bị lại ạ,"Chào bạn. Nguyên nhân gây đau nửa đầu kèm theo nhức mắt rất nhiều ạ như viêm mũi xoang, đau đầu migraine, tăng nhãn áp, đau đầu căng thẳng...Bạn nên đi khám chuyên khoa thần kinh và chuyên khoa mắt , tai mũi họng để chẩn đoán xác định nguyên nhân từ đó điều trị mới hiệu quả. Thân mến. "
53,Chủ đề nổi bật,https://edoctor.io/hoi-dap/cach-xu-ly-khi-mong-chan-bi-vuong-moc-chay-mau,"BS cho hỏi: ngón chân cái tui bị vướng, mốc lên chảy máu. Hiện móng bị tróc 1/2 bên trái hở, 1/2 bên phải vẫn dính lại. Tôi phải xử lí sao: tháo móng ra luôn hay cắt bỏ 1/2 móng bị hở được k. Vì tôi sợ lâu ngày thấy chỗ móng hở, ứ nước sẽ gây thối rửa","Chào anh, hiện tại anh có thể cung cấp hình ảnh để bác sĩ thấy rõ hơn và có tư vấn cụ thể được không? Hiện tại vị trí đó có đau nhức gì không và có lộ rõ nhiều phần da ở trong không? Anh cần vệ sinh sạch bằng cồn betadine và băng nhẹ để tránh tiếp xúc chất bẩn, nếu vết thương hở nhiều anh cần đến chuyên khoa Chấn thương để vệ sinh và cần tiêm vacxin uốn ván nữa nha. Chúc anh mau khỏi"
54,Chủ đề nổi bật,https://edoctor.io/hoi-dap/mat-cang-tuc-khi-ngu-day-la-benh-gi,mắt căng tức khi ngủ dậy là bệnh gì ạ e cũng thường xuyên nhức quanh nhãn cầu e nhấn nhẹ vào nhãn cầu thì thấy đau ạ mà đi khám bác sĩ chỉ đó máy sinh hiển vi mấy ạ e lo quá ạ ,"Chào bạn, triệu chứng căng tức mắt khi ngủ dậy của bạn có thể do bạn bị khô mắt, viêm kết mạc, có thể có tăng nhãn áp...Để xác định chính xác nguyên nhân bạn nên đi khám chuyên khoa mắt, thăm khám trực tiếp. Thân mến ."
55,Chủ đề nổi bật,https://edoctor.io/hoi-dap/man-ngua-do-nhu-muoi-dot-la-benh-ly-gi,"dạ. Em chào Bác sĩ . em là nữ, 22 tuổi. hiện tại chân và tay của em nổi nốt mẩn ngứa màu đỏ, nhìn rất giống muỗi đốt. Xuất hiện phần lớn ở chân . thường ngứa về đêm. Em bị như vậy khoảng nửa tháng rồi ạ. Em có mua thuốc bôi ngoài ra nhưng k khỏi. bác sĩ có thể cho em biết chẩn đoán và phương pháp chữa giúp em ạ","Xin chào em. Anh xin cám ơn câu hỏi của em. Với những thông tin và hình ảnh mà em cung cấp thì chưa đủ để anh có thể đưa ra một chẩn đoán chính xác được. Tuy nhiên anh có thể gợi ý một số bệnh lý mà em đang mắc phải như viêm da tiếp xúc dị ứng, mề đay... Em cần cung cấp thêm thông tin để anh có thể chẩn đoán chính xác và đưa ra hướng điều trị cho em. Chúc em nhiều sức khỏe. Thân chào em."
56,Chủ đề nổi bật,https://edoctor.io/hoi-dap/da-noi-man-do-ngua-o-tre-cham-soc-nhu-the-nao,"bé nhà em dc 16 tháng, da bé bị nổi mẩn đỏ ngứa, bác sĩ cho em hỏi bệnh của bé và cách chữa ạ, em cám ơn","Chào bạn, bé chỉ ị mẩn ngứa vị trí bạn chụp ảnh hay toàn thân ạ? Có thể bé đang bị viêm da dị ứng. Tác nhân dị ứng có thể là thức ăn, bọ nhà, dị ứng tiếp xúc quần áo, chăn ga...Bạn nên tránh để bé gãi, nếu ngứa nhiều chườm lạnh cho bé, vệ sinh giường, chiếu, tìm xem bé dị ứng với gì. Nếu không đỡ bạn nên cho bé đi khám chuyên khoa da liễu. Thân mến. "
57,Chủ đề nổi bật,https://edoctor.io/hoi-dap/cac-trieu-chung-dien-hinh-de-nhan-biet-minh-co-dang-mac-covid-19-hay-khong,,
58,Chủ đề nổi bật,https://edoctor.io/hoi-dap/bi-roi-loan-gioi-tinh-khi-xem-phim-nguoi-lon-dong-tinh-qua-nhieu,,
59,Chủ đề nổi bật,https://edoctor.io/hoi-dap/dau-nhuc-that-lung-va-xung-quanh-vung-hong-co-phai-do-sau-tiem-vaccine-astrazeneca,"chào bác sĩ
em là nguyễn văn cường 
sinh năm : 1991 
giới tính : nam
hiện em gặp tình trạng bị đau nhức vùng lưng ngay thắt lưng và bên hông trái lâu lâu thì chuyển sang đau bên phải, bên chân trái xuất hiện triệu chứng tê chân vào buổi sáng và cảm giác luôn bị tê nhẹ, có khi nhức ngay khớp ngón chân.
thời gian đau nhiều và rõ rệt là vào 21h đêm trở đi ,gần đây có triệu chứng hay mắc tiểu 
em đã bị tình trạng này sau khi tiêm vacine astrazeneca mũi 2 khoảng 30 ngày nhưng lúc đó chỉ xuất hiện 2,3 lần , giờ thời gian em chích sau mũi 2 là 60 ngày thì nằm cũng đau và kèm theo tê chân trái và tay trái sau ngủ dậy.
trước khi tiêm thì em không có các triệu chứng này ạ!
em mong bác sĩ cho lời khuyên và hướng giải quyết trong tình trạng covid như này ạ!
em xin chân thành cảm ơn bác sĩ!

","Chào bạn! Cảm ơn bạn đã gửi câu hỏi đến eDoctor! Vấn đề là vaccine bị oan bạn nhé, nó chẳng liên quan gì đến vaccine đâu bạn, vấn đề nằm ở chính cột sống của bạn,  có thể đĩa đệm thắt lưng của bạn có vấn đề rồi bạn nhé, và đêm bạn nằm tư thế sai nên ngủ dậy tay chân bị đè ép một chút lên các dây thần kinh nên tê là chuyện bình thường, dịch bệnh bạn đi khám khó khăn thì bạn nên bổ sung vitamin nhóm B, mua cái đèn hồng ngoại hoặc túi trườm để chiếu hoặc trườm lên vùng lưng. Trân trọng!"
